# File written by the predict_spectrum.py script.
# frequency (cm^-1)	Intensity
7.06503e+02	1.29885e-01
7.07204e+02	1.30435e-01
7.07904e+02	1.30988e-01
7.08604e+02	1.31545e-01
7.09305e+02	1.32106e-01
7.10005e+02	1.32670e-01
7.10705e+02	1.33238e-01
7.11406e+02	1.33810e-01
7.12106e+02	1.34386e-01
7.12806e+02	1.34965e-01
7.13507e+02	1.35548e-01
7.14207e+02	1.36135e-01
7.14907e+02	1.36725e-01
7.15608e+02	1.37320e-01
7.16308e+02	1.37919e-01
7.17009e+02	1.38521e-01
7.17709e+02	1.39128e-01
7.18409e+02	1.39738e-01
7.19110e+02	1.40353e-01
7.19810e+02	1.40972e-01
7.20510e+02	1.41595e-01
7.21211e+02	1.42222e-01
7.21911e+02	1.42854e-01
7.22611e+02	1.43489e-01
7.23312e+02	1.44129e-01
7.24012e+02	1.44774e-01
7.24712e+02	1.45422e-01
7.25413e+02	1.46076e-01
7.26113e+02	1.46733e-01
7.26813e+02	1.47396e-01
7.27514e+02	1.48062e-01
7.28214e+02	1.48734e-01
7.28914e+02	1.49410e-01
7.29615e+02	1.50090e-01
7.30315e+02	1.50776e-01
7.31016e+02	1.51466e-01
7.31716e+02	1.52161e-01
7.32416e+02	1.52861e-01
7.33117e+02	1.53565e-01
7.33817e+02	1.54275e-01
7.34517e+02	1.54990e-01
7.35218e+02	1.55710e-01
7.35918e+02	1.56435e-01
7.36618e+02	1.57165e-01
7.37319e+02	1.57900e-01
7.38019e+02	1.58640e-01
7.38719e+02	1.59386e-01
7.39420e+02	1.60137e-01
7.40120e+02	1.60894e-01
7.40820e+02	1.61656e-01
7.41521e+02	1.62423e-01
7.42221e+02	1.63196e-01
7.42921e+02	1.63975e-01
7.43622e+02	1.64759e-01
7.44322e+02	1.65549e-01
7.45023e+02	1.66345e-01
7.45723e+02	1.67146e-01
7.46423e+02	1.67954e-01
7.47124e+02	1.68767e-01
7.47824e+02	1.69587e-01
7.48524e+02	1.70412e-01
7.49225e+02	1.71244e-01
7.49925e+02	1.72082e-01
7.50625e+02	1.72926e-01
7.51326e+02	1.73777e-01
7.52026e+02	1.74633e-01
7.52726e+02	1.75497e-01
7.53427e+02	1.76367e-01
7.54127e+02	1.77243e-01
7.54827e+02	1.78126e-01
7.55528e+02	1.79016e-01
7.56228e+02	1.79912e-01
7.56928e+02	1.80816e-01
7.57629e+02	1.81726e-01
7.58329e+02	1.82643e-01
7.59030e+02	1.83567e-01
7.59730e+02	1.84499e-01
7.60430e+02	1.85438e-01
7.61131e+02	1.86384e-01
7.61831e+02	1.87337e-01
7.62531e+02	1.88298e-01
7.63232e+02	1.89266e-01
7.63932e+02	1.90242e-01
7.64632e+02	1.91226e-01
7.65333e+02	1.92217e-01
7.66033e+02	1.93216e-01
7.66733e+02	1.94223e-01
7.67434e+02	1.95238e-01
7.68134e+02	1.96262e-01
7.68834e+02	1.97293e-01
7.69535e+02	1.98333e-01
7.70235e+02	1.99381e-01
7.70935e+02	2.00437e-01
7.71636e+02	2.01503e-01
7.72336e+02	2.02576e-01
7.73037e+02	2.03659e-01
7.73737e+02	2.04750e-01
7.74437e+02	2.05850e-01
7.75138e+02	2.06959e-01
7.75838e+02	2.08078e-01
7.76538e+02	2.09205e-01
7.77239e+02	2.10342e-01
7.77939e+02	2.11489e-01
7.78639e+02	2.12644e-01
7.79340e+02	2.13810e-01
7.80040e+02	2.14985e-01
7.80740e+02	2.16170e-01
7.81441e+02	2.17365e-01
7.82141e+02	2.18571e-01
7.82841e+02	2.19786e-01
7.83542e+02	2.21012e-01
7.84242e+02	2.22248e-01
7.84942e+02	2.23495e-01
7.85643e+02	2.24752e-01
7.86343e+02	2.26020e-01
7.87044e+02	2.27299e-01
7.87744e+02	2.28589e-01
7.88444e+02	2.29891e-01
7.89145e+02	2.31203e-01
7.89845e+02	2.32528e-01
7.90545e+02	2.33863e-01
7.91246e+02	2.35211e-01
7.91946e+02	2.36570e-01
7.92646e+02	2.37941e-01
7.93347e+02	2.39325e-01
7.94047e+02	2.40720e-01
7.94747e+02	2.42128e-01
7.95448e+02	2.43549e-01
7.96148e+02	2.44983e-01
7.96848e+02	2.46429e-01
7.97549e+02	2.47888e-01
7.98249e+02	2.49361e-01
7.98949e+02	2.50847e-01
7.99650e+02	2.52346e-01
8.00350e+02	2.53859e-01
8.01051e+02	2.55386e-01
8.01751e+02	2.56927e-01
8.02451e+02	2.58482e-01
8.03152e+02	2.60052e-01
8.03852e+02	2.61636e-01
8.04552e+02	2.63235e-01
8.05253e+02	2.64849e-01
8.05953e+02	2.66478e-01
8.06653e+02	2.68122e-01
8.07354e+02	2.69782e-01
8.08054e+02	2.71457e-01
8.08754e+02	2.73148e-01
8.09455e+02	2.74856e-01
8.10155e+02	2.76579e-01
8.10855e+02	2.78320e-01
8.11556e+02	2.80077e-01
8.12256e+02	2.81851e-01
8.12956e+02	2.83642e-01
8.13657e+02	2.85450e-01
8.14357e+02	2.87276e-01
8.15058e+02	2.89120e-01
8.15758e+02	2.90982e-01
8.16458e+02	2.92862e-01
8.17159e+02	2.94761e-01
8.17859e+02	2.96679e-01
8.18559e+02	2.98615e-01
8.19260e+02	3.00571e-01
8.19960e+02	3.02547e-01
8.20660e+02	3.04542e-01
8.21361e+02	3.06558e-01
8.22061e+02	3.08594e-01
8.22761e+02	3.10651e-01
8.23462e+02	3.12728e-01
8.24162e+02	3.14827e-01
8.24862e+02	3.16947e-01
8.25563e+02	3.19089e-01
8.26263e+02	3.21253e-01
8.26963e+02	3.23440e-01
8.27664e+02	3.25649e-01
8.28364e+02	3.27882e-01
8.29065e+02	3.30138e-01
8.29765e+02	3.32417e-01
8.30465e+02	3.34721e-01
8.31166e+02	3.37049e-01
8.31866e+02	3.39401e-01
8.32566e+02	3.41779e-01
8.33267e+02	3.44182e-01
8.33967e+02	3.46611e-01
8.34667e+02	3.49067e-01
8.35368e+02	3.51549e-01
8.36068e+02	3.54057e-01
8.36768e+02	3.56593e-01
8.37469e+02	3.59157e-01
8.38169e+02	3.61749e-01
8.38869e+02	3.64370e-01
8.39570e+02	3.67020e-01
8.40270e+02	3.69699e-01
8.40970e+02	3.72408e-01
8.41671e+02	3.75147e-01
8.42371e+02	3.77917e-01
8.43072e+02	3.80718e-01
8.43772e+02	3.83551e-01
8.44472e+02	3.86417e-01
8.45173e+02	3.89315e-01
8.45873e+02	3.92246e-01
8.46573e+02	3.95211e-01
8.47274e+02	3.98210e-01
8.47974e+02	4.01244e-01
8.48674e+02	4.04313e-01
8.49375e+02	4.07418e-01
8.50075e+02	4.10560e-01
8.50775e+02	4.13738e-01
8.51476e+02	4.16954e-01
8.52176e+02	4.20209e-01
8.52876e+02	4.23502e-01
8.53577e+02	4.26835e-01
8.54277e+02	4.30207e-01
8.54977e+02	4.33621e-01
8.55678e+02	4.37075e-01
8.56378e+02	4.40572e-01
8.57079e+02	4.44112e-01
8.57779e+02	4.47695e-01
8.58479e+02	4.51322e-01
8.59180e+02	4.54994e-01
8.59880e+02	4.58712e-01
8.60580e+02	4.62476e-01
8.61281e+02	4.66287e-01
8.61981e+02	4.70146e-01
8.62681e+02	4.74054e-01
8.63382e+02	4.78012e-01
8.64082e+02	4.82020e-01
8.64782e+02	4.86080e-01
8.65483e+02	4.90192e-01
8.66183e+02	4.94356e-01
8.66883e+02	4.98575e-01
8.67584e+02	5.02849e-01
8.68284e+02	5.07179e-01
8.68984e+02	5.11566e-01
8.69685e+02	5.16011e-01
8.70385e+02	5.20515e-01
8.71086e+02	5.25079e-01
8.71786e+02	5.29704e-01
8.72486e+02	5.34391e-01
8.73187e+02	5.39142e-01
8.73887e+02	5.43957e-01
8.74587e+02	5.48838e-01
8.75288e+02	5.53785e-01
8.75988e+02	5.58801e-01
8.76688e+02	5.63887e-01
8.77389e+02	5.69043e-01
8.78089e+02	5.74270e-01
8.78789e+02	5.79572e-01
8.79490e+02	5.84948e-01
8.80190e+02	5.90400e-01
8.80890e+02	5.95930e-01
8.81591e+02	6.01539e-01
8.82291e+02	6.07228e-01
8.82991e+02	6.13000e-01
8.83692e+02	6.18856e-01
8.84392e+02	6.24796e-01
8.85093e+02	6.30824e-01
8.85793e+02	6.36941e-01
8.86493e+02	6.43149e-01
8.87194e+02	6.49449e-01
8.87894e+02	6.55843e-01
8.88594e+02	6.62333e-01
8.89295e+02	6.68921e-01
8.89995e+02	6.75609e-01
8.90695e+02	6.82400e-01
8.91396e+02	6.89294e-01
8.92096e+02	6.96295e-01
8.92796e+02	7.03405e-01
8.93497e+02	7.10625e-01
8.94197e+02	7.17958e-01
8.94897e+02	7.25407e-01
8.95598e+02	7.32974e-01
8.96298e+02	7.40662e-01
8.96998e+02	7.48472e-01
8.97699e+02	7.56409e-01
8.98399e+02	7.64473e-01
8.99100e+02	7.72669e-01
8.99800e+02	7.80999e-01
9.00500e+02	7.89467e-01
9.01201e+02	7.98074e-01
9.01901e+02	8.06824e-01
9.02601e+02	8.15721e-01
9.03302e+02	8.24768e-01
9.04002e+02	8.33968e-01
9.04702e+02	8.43324e-01
9.05403e+02	8.52840e-01
9.06103e+02	8.62521e-01
9.06803e+02	8.72369e-01
9.07504e+02	8.82388e-01
9.08204e+02	8.92584e-01
9.08904e+02	9.02958e-01
9.09605e+02	9.13517e-01
9.10305e+02	9.24264e-01
9.11006e+02	9.35204e-01
9.11706e+02	9.46342e-01
9.12406e+02	9.57682e-01
9.13107e+02	9.69229e-01
9.13807e+02	9.80989e-01
9.14507e+02	9.92966e-01
9.15208e+02	1.00517e+00
9.15908e+02	1.01759e+00
9.16608e+02	1.03026e+00
9.17309e+02	1.04316e+00
9.18009e+02	1.05631e+00
9.18709e+02	1.06971e+00
9.19410e+02	1.08338e+00
9.20110e+02	1.09730e+00
9.20810e+02	1.11150e+00
9.21511e+02	1.12598e+00
9.22211e+02	1.14075e+00
9.22911e+02	1.15582e+00
9.23612e+02	1.17118e+00
9.24312e+02	1.18686e+00
9.25013e+02	1.20286e+00
9.25713e+02	1.21919e+00
9.26413e+02	1.23585e+00
9.27114e+02	1.25286e+00
9.27814e+02	1.27023e+00
9.28514e+02	1.28797e+00
9.29215e+02	1.30608e+00
9.29915e+02	1.32458e+00
9.30615e+02	1.34348e+00
9.31316e+02	1.36279e+00
9.32016e+02	1.38252e+00
9.32716e+02	1.40269e+00
9.33417e+02	1.42331e+00
9.34117e+02	1.44438e+00
9.34817e+02	1.46594e+00
9.35518e+02	1.48798e+00
9.36218e+02	1.51053e+00
9.36918e+02	1.53359e+00
9.37619e+02	1.55720e+00
9.38319e+02	1.58135e+00
9.39020e+02	1.60608e+00
9.39720e+02	1.63140e+00
9.40420e+02	1.65732e+00
9.41121e+02	1.68387e+00
9.41821e+02	1.71106e+00
9.42521e+02	1.73893e+00
9.43222e+02	1.76748e+00
9.43922e+02	1.79675e+00
9.44622e+02	1.82675e+00
9.45323e+02	1.85752e+00
9.46023e+02	1.88908e+00
9.46723e+02	1.92144e+00
9.47424e+02	1.95466e+00
9.48124e+02	1.98874e+00
9.48824e+02	2.02373e+00
9.49525e+02	2.05966e+00
9.50225e+02	2.09655e+00
9.50925e+02	2.13445e+00
9.51626e+02	2.17339e+00
9.52326e+02	2.21340e+00
9.53027e+02	2.25454e+00
9.53727e+02	2.29684e+00
9.54427e+02	2.34034e+00
9.55128e+02	2.38510e+00
9.55828e+02	2.43115e+00
9.56528e+02	2.47855e+00
9.57229e+02	2.52736e+00
9.57929e+02	2.57763e+00
9.58629e+02	2.62941e+00
9.59330e+02	2.68277e+00
9.60030e+02	2.73777e+00
9.60730e+02	2.79448e+00
9.61431e+02	2.85298e+00
9.62131e+02	2.91333e+00
9.62831e+02	2.97562e+00
9.63532e+02	3.03992e+00
9.64232e+02	3.10633e+00
9.64932e+02	3.17494e+00
9.65633e+02	3.24585e+00
9.66333e+02	3.31915e+00
9.67034e+02	3.39496e+00
9.67734e+02	3.47339e+00
9.68434e+02	3.55457e+00
9.69135e+02	3.63861e+00
9.69835e+02	3.72567e+00
9.70535e+02	3.81587e+00
9.71236e+02	3.90938e+00
9.71936e+02	4.00635e+00
9.72636e+02	4.10695e+00
9.73337e+02	4.21138e+00
9.74037e+02	4.31982e+00
9.74737e+02	4.43247e+00
9.75438e+02	4.54956e+00
9.76138e+02	4.67132e+00
9.76838e+02	4.79800e+00
9.77539e+02	4.92986e+00
9.78239e+02	5.06718e+00
9.78939e+02	5.21027e+00
9.79640e+02	5.35945e+00
9.80340e+02	5.51506e+00
9.81041e+02	5.67748e+00
9.81741e+02	5.84710e+00
9.82441e+02	6.02434e+00
9.83142e+02	6.20965e+00
9.83842e+02	6.40354e+00
9.84542e+02	6.60652e+00
9.85243e+02	6.81917e+00
9.85943e+02	7.04208e+00
9.86643e+02	7.27592e+00
9.87344e+02	7.52140e+00
9.88044e+02	7.77929e+00
9.88744e+02	8.05041e+00
9.89445e+02	8.33566e+00
9.90145e+02	8.63601e+00
9.90845e+02	8.95252e+00
9.91546e+02	9.28634e+00
9.92246e+02	9.63871e+00
9.92946e+02	1.00110e+01
9.93647e+02	1.04046e+01
9.94347e+02	1.08213e+01
9.95048e+02	1.12627e+01
9.95748e+02	1.17308e+01
9.96448e+02	1.22276e+01
9.97149e+02	1.27556e+01
9.97849e+02	1.33171e+01
9.98549e+02	1.39150e+01
9.99250e+02	1.45524e+01
9.99950e+02	1.52325e+01
1.00065e+03	1.59591e+01
1.00135e+03	1.67363e+01
1.00205e+03	1.75685e+01
1.00275e+03	1.84606e+01
1.00345e+03	1.94182e+01
1.00415e+03	2.04473e+01
1.00485e+03	2.15545e+01
1.00555e+03	2.27472e+01
1.00625e+03	2.40335e+01
1.00695e+03	2.54224e+01
1.00765e+03	2.69237e+01
1.00835e+03	2.85482e+01
1.00905e+03	3.03078e+01
1.00975e+03	3.22155e+01
1.01046e+03	3.42851e+01
1.01116e+03	3.65319e+01
1.01186e+03	3.89719e+01
1.01256e+03	4.16220e+01
1.01326e+03	4.44996e+01
1.01396e+03	4.76222e+01
1.01466e+03	5.10067e+01
1.01536e+03	5.46683e+01
1.01606e+03	5.86192e+01
1.01676e+03	6.28669e+01
1.01746e+03	6.74114e+01
1.01816e+03	7.22426e+01
1.01886e+03	7.73361e+01
1.01956e+03	8.26497e+01
1.02026e+03	8.81187e+01
1.02096e+03	9.36522e+01
1.02166e+03	9.91306e+01
1.02236e+03	1.04406e+02
1.02306e+03	1.09304e+02
1.02376e+03	1.13635e+02
1.02446e+03	1.17209e+02
1.02516e+03	1.19847e+02
1.02586e+03	1.21408e+02
1.02656e+03	1.21805e+02
1.02726e+03	1.21014e+02
1.02796e+03	1.19082e+02
1.02866e+03	1.16114e+02
1.02936e+03	1.12268e+02
1.03007e+03	1.07727e+02
1.03077e+03	1.02683e+02
1.03147e+03	9.73229e+01
1.03217e+03	9.18118e+01
1.03287e+03	8.62888e+01
1.03357e+03	8.08637e+01
1.03427e+03	7.56184e+01
1.03497e+03	7.06095e+01
1.03567e+03	6.58729e+01
1.03637e+03	6.14277e+01
1.03707e+03	5.72803e+01
1.03777e+03	5.34278e+01
1.03847e+03	4.98611e+01
1.03917e+03	4.65666e+01
1.03987e+03	4.35285e+01
1.04057e+03	4.07296e+01
1.04127e+03	3.81524e+01
1.04197e+03	3.57796e+01
1.04267e+03	3.35945e+01
1.04337e+03	3.15814e+01
1.04407e+03	2.97255e+01
1.04477e+03	2.80132e+01
1.04547e+03	2.64319e+01
1.04617e+03	2.49701e+01
1.04687e+03	2.36174e+01
1.04757e+03	2.23641e+01
1.04827e+03	2.12017e+01
1.04897e+03	2.01222e+01
1.04967e+03	1.91185e+01
1.05038e+03	1.81843e+01
1.05108e+03	1.73136e+01
1.05178e+03	1.65012e+01
1.05248e+03	1.57422e+01
1.05318e+03	1.50325e+01
1.05388e+03	1.43679e+01
1.05458e+03	1.37449e+01
1.05528e+03	1.31604e+01
1.05598e+03	1.26112e+01
1.05668e+03	1.20948e+01
1.05738e+03	1.16087e+01
1.05808e+03	1.11507e+01
1.05878e+03	1.07187e+01
1.05948e+03	1.03108e+01
1.06018e+03	9.92538e+00
1.06088e+03	9.56084e+00
1.06158e+03	9.21575e+00
1.06228e+03	8.88878e+00
1.06298e+03	8.57873e+00
1.06368e+03	8.28448e+00
1.06438e+03	8.00501e+00
1.06508e+03	7.73937e+00
1.06578e+03	7.48668e+00
1.06648e+03	7.24615e+00
1.06718e+03	7.01701e+00
1.06788e+03	6.79858e+00
1.06858e+03	6.59023e+00
1.06928e+03	6.39134e+00
1.06998e+03	6.20138e+00
1.07069e+03	6.01983e+00
1.07139e+03	5.84621e+00
1.07209e+03	5.68007e+00
1.07279e+03	5.52100e+00
1.07349e+03	5.36862e+00
1.07419e+03	5.22257e+00
1.07489e+03	5.08250e+00
1.07559e+03	4.94811e+00
1.07629e+03	4.81909e+00
1.07699e+03	4.69517e+00
1.07769e+03	4.57609e+00
1.07839e+03	4.46161e+00
1.07909e+03	4.35151e+00
1.07979e+03	4.24556e+00
1.08049e+03	4.14356e+00
1.08119e+03	4.04533e+00
1.08189e+03	3.95069e+00
1.08259e+03	3.85947e+00
1.08329e+03	3.77151e+00
1.08399e+03	3.68666e+00
1.08469e+03	3.60478e+00
1.08539e+03	3.52574e+00
1.08609e+03	3.44942e+00
1.08679e+03	3.37569e+00
1.08749e+03	3.30444e+00
1.08819e+03	3.23556e+00
1.08889e+03	3.16897e+00
1.08959e+03	3.10455e+00
1.09030e+03	3.04222e+00
1.09100e+03	2.98189e+00
1.09170e+03	2.92348e+00
1.09240e+03	2.86692e+00
1.09310e+03	2.81214e+00
1.09380e+03	2.75905e+00
1.09450e+03	2.70760e+00
1.09520e+03	2.65772e+00
1.09590e+03	2.60935e+00
1.09660e+03	2.56244e+00
1.09730e+03	2.51692e+00
1.09800e+03	2.47276e+00
1.09870e+03	2.42989e+00
1.09940e+03	2.38828e+00
1.10010e+03	2.34788e+00
1.10080e+03	2.30864e+00
1.10150e+03	2.27052e+00
1.10220e+03	2.23349e+00
1.10290e+03	2.19750e+00
1.10360e+03	2.16253e+00
1.10430e+03	2.12853e+00
1.10500e+03	2.09547e+00
1.10570e+03	2.06333e+00
1.10640e+03	2.03207e+00
1.10710e+03	2.00167e+00
1.10780e+03	1.97210e+00
1.10850e+03	1.94332e+00
1.10920e+03	1.91532e+00
1.10990e+03	1.88807e+00
1.11061e+03	1.86155e+00
1.11131e+03	1.83574e+00
1.11201e+03	1.81062e+00
1.11271e+03	1.78615e+00
1.11341e+03	1.76234e+00
1.11411e+03	1.73915e+00
1.11481e+03	1.71656e+00
1.11551e+03	1.69457e+00
1.11621e+03	1.67316e+00
1.11691e+03	1.65230e+00
1.11761e+03	1.63199e+00
1.11831e+03	1.61220e+00
1.11901e+03	1.59293e+00
1.11971e+03	1.57416e+00
1.12041e+03	1.55588e+00
1.12111e+03	1.53808e+00
1.12181e+03	1.52074e+00
1.12251e+03	1.50385e+00
1.12321e+03	1.48740e+00
1.12391e+03	1.47139e+00
1.12461e+03	1.45579e+00
1.12531e+03	1.44060e+00
1.12601e+03	1.42582e+00
1.12671e+03	1.41142e+00
1.12741e+03	1.39741e+00
1.12811e+03	1.38378e+00
1.12881e+03	1.37051e+00
1.12951e+03	1.35760e+00
1.13022e+03	1.34504e+00
1.13092e+03	1.33283e+00
1.13162e+03	1.32096e+00
1.13232e+03	1.30941e+00
1.13302e+03	1.29819e+00
1.13372e+03	1.28729e+00
1.13442e+03	1.27671e+00
1.13512e+03	1.26643e+00
1.13582e+03	1.25646e+00
1.13652e+03	1.24678e+00
1.13722e+03	1.23740e+00
1.13792e+03	1.22830e+00
1.13862e+03	1.21949e+00
1.13932e+03	1.21096e+00
1.14002e+03	1.20271e+00
1.14072e+03	1.19472e+00
1.14142e+03	1.18701e+00
1.14212e+03	1.17957e+00
1.14282e+03	1.17239e+00
1.14352e+03	1.16546e+00
1.14422e+03	1.15880e+00
1.14492e+03	1.15239e+00
1.14562e+03	1.14623e+00
1.14632e+03	1.14033e+00
1.14702e+03	1.13467e+00
1.14772e+03	1.12926e+00
1.14842e+03	1.12410e+00
1.14912e+03	1.11918e+00
1.14982e+03	1.11450e+00
1.15053e+03	1.11007e+00
1.15123e+03	1.10588e+00
1.15193e+03	1.10193e+00
1.15263e+03	1.09821e+00
1.15333e+03	1.09474e+00
1.15403e+03	1.09151e+00
1.15473e+03	1.08852e+00
1.15543e+03	1.08577e+00
1.15613e+03	1.08326e+00
1.15683e+03	1.08099e+00
1.15753e+03	1.07896e+00
1.15823e+03	1.07717e+00
1.15893e+03	1.07563e+00
1.15963e+03	1.07434e+00
1.16033e+03	1.07329e+00
1.16103e+03	1.07250e+00
1.16173e+03	1.07195e+00
1.16243e+03	1.07166e+00
1.16313e+03	1.07162e+00
1.16383e+03	1.07185e+00
1.16453e+03	1.07233e+00
1.16523e+03	1.07309e+00
1.16593e+03	1.07411e+00
1.16663e+03	1.07540e+00
1.16733e+03	1.07697e+00
1.16803e+03	1.07883e+00
1.16873e+03	1.08097e+00
1.16943e+03	1.08340e+00
1.17014e+03	1.08612e+00
1.17084e+03	1.08915e+00
1.17154e+03	1.09249e+00
1.17224e+03	1.09615e+00
1.17294e+03	1.10012e+00
1.17364e+03	1.10442e+00
1.17434e+03	1.10906e+00
1.17504e+03	1.11405e+00
1.17574e+03	1.11938e+00
1.17644e+03	1.12508e+00
1.17714e+03	1.13115e+00
1.17784e+03	1.13761e+00
1.17854e+03	1.14445e+00
1.17924e+03	1.15170e+00
1.17994e+03	1.15936e+00
1.18064e+03	1.16745e+00
1.18134e+03	1.17598e+00
1.18204e+03	1.18497e+00
1.18274e+03	1.19442e+00
1.18344e+03	1.20437e+00
1.18414e+03	1.21481e+00
1.18484e+03	1.22577e+00
1.18554e+03	1.23727e+00
1.18624e+03	1.24932e+00
1.18694e+03	1.26195e+00
1.18764e+03	1.27518e+00
1.18834e+03	1.28903e+00
1.18904e+03	1.30352e+00
1.18974e+03	1.31869e+00
1.19045e+03	1.33455e+00
1.19115e+03	1.35114e+00
1.19185e+03	1.36848e+00
1.19255e+03	1.38661e+00
1.19325e+03	1.40557e+00
1.19395e+03	1.42538e+00
1.19465e+03	1.44609e+00
1.19535e+03	1.46773e+00
1.19605e+03	1.49035e+00
1.19675e+03	1.51400e+00
1.19745e+03	1.53872e+00
1.19815e+03	1.56457e+00
1.19885e+03	1.59160e+00
1.19955e+03	1.61986e+00
1.20025e+03	1.64943e+00
1.20095e+03	1.68037e+00
1.20165e+03	1.71274e+00
1.20235e+03	1.74663e+00
1.20305e+03	1.78212e+00
1.20375e+03	1.81929e+00
1.20445e+03	1.85823e+00
1.20515e+03	1.89905e+00
1.20585e+03	1.94185e+00
1.20655e+03	1.98675e+00
1.20725e+03	2.03387e+00
1.20795e+03	2.08334e+00
1.20865e+03	2.13530e+00
1.20935e+03	2.18991e+00
1.21006e+03	2.24733e+00
1.21076e+03	2.30774e+00
1.21146e+03	2.37133e+00
1.21216e+03	2.43831e+00
1.21286e+03	2.50890e+00
1.21356e+03	2.58334e+00
1.21426e+03	2.66191e+00
1.21496e+03	2.74488e+00
1.21566e+03	2.83257e+00
1.21636e+03	2.92531e+00
1.21706e+03	3.02347e+00
1.21776e+03	3.12745e+00
1.21846e+03	3.23769e+00
1.21916e+03	3.35466e+00
1.21986e+03	3.47889e+00
1.22056e+03	3.61095e+00
1.22126e+03	3.75146e+00
1.22196e+03	3.90111e+00
1.22266e+03	4.06065e+00
1.22336e+03	4.23092e+00
1.22406e+03	4.41281e+00
1.22476e+03	4.60733e+00
1.22546e+03	4.81560e+00
1.22616e+03	5.03882e+00
1.22686e+03	5.27834e+00
1.22756e+03	5.53565e+00
1.22826e+03	5.81239e+00
1.22896e+03	6.11037e+00
1.22966e+03	6.43158e+00
1.23037e+03	6.77823e+00
1.23107e+03	7.15277e+00
1.23177e+03	7.55785e+00
1.23247e+03	7.99642e+00
1.23317e+03	8.47171e+00
1.23387e+03	8.98721e+00
1.23457e+03	9.54673e+00
1.23527e+03	1.01544e+01
1.23597e+03	1.08144e+01
1.23667e+03	1.15315e+01
1.23737e+03	1.23103e+01
1.23807e+03	1.31555e+01
1.23877e+03	1.40716e+01
1.23947e+03	1.50627e+01
1.24017e+03	1.61318e+01
1.24087e+03	1.72808e+01
1.24157e+03	1.85095e+01
1.24227e+03	1.98146e+01
1.24297e+03	2.11893e+01
1.24367e+03	2.26215e+01
1.24437e+03	2.40931e+01
1.24507e+03	2.55787e+01
1.24577e+03	2.70454e+01
1.24647e+03	2.84524e+01
1.24717e+03	2.97525e+01
1.24787e+03	3.08945e+01
1.24857e+03	3.18269e+01
1.24927e+03	3.25030e+01
1.24997e+03	3.28863e+01
1.25068e+03	3.29550e+01
1.25138e+03	3.27049e+01
1.25208e+03	3.21504e+01
1.25278e+03	3.13220e+01
1.25348e+03	3.02628e+01
1.25418e+03	2.90225e+01
1.25488e+03	2.76532e+01
1.25558e+03	2.62042e+01
1.25628e+03	2.47193e+01
1.25698e+03	2.32350e+01
1.25768e+03	2.17799e+01
1.25838e+03	2.03751e+01
1.25908e+03	1.90353e+01
1.25978e+03	1.77695e+01
1.26048e+03	1.65823e+01
1.26118e+03	1.54752e+01
1.26188e+03	1.44472e+01
1.26258e+03	1.34956e+01
1.26328e+03	1.26168e+01
1.26398e+03	1.18064e+01
1.26468e+03	1.10597e+01
1.26538e+03	1.03721e+01
1.26608e+03	9.73896e+00
1.26678e+03	9.15576e+00
1.26748e+03	8.61832e+00
1.26818e+03	8.12272e+00
1.26888e+03	7.66533e+00
1.26958e+03	7.24279e+00
1.27029e+03	6.85205e+00
1.27099e+03	6.49032e+00
1.27169e+03	6.15505e+00
1.27239e+03	5.84396e+00
1.27309e+03	5.55494e+00
1.27379e+03	5.28611e+00
1.27449e+03	5.03575e+00
1.27519e+03	4.80231e+00
1.27589e+03	4.58440e+00
1.27659e+03	4.38072e+00
1.27729e+03	4.19014e+00
1.27799e+03	4.01160e+00
1.27869e+03	3.84415e+00
1.27939e+03	3.68694e+00
1.28009e+03	3.53917e+00
1.28079e+03	3.40013e+00
1.28149e+03	3.26916e+00
1.28219e+03	3.14568e+00
1.28289e+03	3.02914e+00
1.28359e+03	2.91904e+00
1.28429e+03	2.81494e+00
1.28499e+03	2.71640e+00
1.28569e+03	2.62306e+00
1.28639e+03	2.53455e+00
1.28709e+03	2.45057e+00
1.28779e+03	2.37080e+00
1.28849e+03	2.29498e+00
1.28919e+03	2.22286e+00
1.28989e+03	2.15420e+00
1.29060e+03	2.08878e+00
1.29130e+03	2.02642e+00
1.29200e+03	1.96691e+00
1.29270e+03	1.91010e+00
1.29340e+03	1.85582e+00
1.29410e+03	1.80393e+00
1.29480e+03	1.75429e+00
1.29550e+03	1.70677e+00
1.29620e+03	1.66125e+00
1.29690e+03	1.61763e+00
1.29760e+03	1.57579e+00
1.29830e+03	1.53565e+00
1.29900e+03	1.49711e+00
1.29970e+03	1.46009e+00
1.30040e+03	1.42451e+00
1.30110e+03	1.39030e+00
1.30180e+03	1.35739e+00
1.30250e+03	1.32570e+00
1.30320e+03	1.29519e+00
1.30390e+03	1.26579e+00
1.30460e+03	1.23745e+00
1.30530e+03	1.21013e+00
1.30600e+03	1.18376e+00
1.30670e+03	1.15831e+00
1.30740e+03	1.13373e+00
1.30810e+03	1.10999e+00
1.30880e+03	1.08705e+00
1.30950e+03	1.06487e+00
1.31021e+03	1.04341e+00
1.31091e+03	1.02265e+00
1.31161e+03	1.00256e+00
1.31231e+03	9.83102e-01
1.31301e+03	9.64256e-01
1.31371e+03	9.45994e-01
1.31441e+03	9.28292e-01
1.31511e+03	9.11127e-01
1.31581e+03	8.94478e-01
1.31651e+03	8.78324e-01
