# File written by the predict_spectrum.py script.
# frequency (cm^-1)	Intensity
1.31441e+03	6.92175e+00
1.31511e+03	6.91257e+00
1.31581e+03	6.90342e+00
1.31651e+03	6.89428e+00
1.31721e+03	6.88516e+00
1.31791e+03	6.87606e+00
1.31861e+03	6.86698e+00
1.31931e+03	6.85791e+00
1.32001e+03	6.84886e+00
1.32071e+03	6.83983e+00
1.32141e+03	6.83082e+00
1.32211e+03	6.82183e+00
1.32281e+03	6.81285e+00
1.32351e+03	6.80389e+00
1.32421e+03	6.79495e+00
1.32491e+03	6.78603e+00
1.32561e+03	6.77713e+00
1.32631e+03	6.76824e+00
1.32701e+03	6.75937e+00
1.32771e+03	6.75051e+00
1.32841e+03	6.74168e+00
1.32911e+03	6.73286e+00
1.32981e+03	6.72406e+00
1.33052e+03	6.71528e+00
1.33122e+03	6.70651e+00
1.33192e+03	6.69776e+00
1.33262e+03	6.68903e+00
1.33332e+03	6.68031e+00
1.33402e+03	6.67161e+00
1.33472e+03	6.66293e+00
1.33542e+03	6.65427e+00
1.33612e+03	6.64562e+00
1.33682e+03	6.63699e+00
1.33752e+03	6.62838e+00
1.33822e+03	6.61978e+00
1.33892e+03	6.61120e+00
1.33962e+03	6.60263e+00
1.34032e+03	6.59409e+00
1.34102e+03	6.58556e+00
1.34172e+03	6.57704e+00
1.34242e+03	6.56855e+00
1.34312e+03	6.56006e+00
1.34382e+03	6.55160e+00
1.34452e+03	6.54315e+00
1.34522e+03	6.53472e+00
1.34592e+03	6.52630e+00
1.34662e+03	6.51791e+00
1.34732e+03	6.50952e+00
1.34802e+03	6.50116e+00
1.34872e+03	6.49280e+00
1.34942e+03	6.48447e+00
1.35013e+03	6.47615e+00
1.35083e+03	6.46785e+00
1.35153e+03	6.45956e+00
1.35223e+03	6.45129e+00
1.35293e+03	6.44304e+00
1.35363e+03	6.43480e+00
1.35433e+03	6.42657e+00
1.35503e+03	6.41837e+00
1.35573e+03	6.41017e+00
1.35643e+03	6.40200e+00
1.35713e+03	6.39384e+00
1.35783e+03	6.38569e+00
1.35853e+03	6.37756e+00
1.35923e+03	6.36945e+00
1.35993e+03	6.36135e+00
1.36063e+03	6.35327e+00
1.36133e+03	6.34520e+00
1.36203e+03	6.33715e+00
1.36273e+03	6.32911e+00
1.36343e+03	6.32109e+00
1.36413e+03	6.31308e+00
1.36483e+03	6.30509e+00
1.36553e+03	6.29712e+00
1.36623e+03	6.28916e+00
1.36693e+03	6.28121e+00
1.36763e+03	6.27328e+00
1.36833e+03	6.26536e+00
1.36903e+03	6.25746e+00
1.36973e+03	6.24958e+00
1.37044e+03	6.24171e+00
1.37114e+03	6.23385e+00
1.37184e+03	6.22601e+00
1.37254e+03	6.21818e+00
1.37324e+03	6.21037e+00
1.37394e+03	6.20257e+00
1.37464e+03	6.19479e+00
1.37534e+03	6.18702e+00
1.37604e+03	6.17927e+00
1.37674e+03	6.17153e+00
1.37744e+03	6.16381e+00
1.37814e+03	6.15610e+00
1.37884e+03	6.14840e+00
1.37954e+03	6.14072e+00
1.38024e+03	6.13306e+00
1.38094e+03	6.12540e+00
1.38164e+03	6.11777e+00
1.38234e+03	6.11014e+00
1.38304e+03	6.10253e+00
1.38374e+03	6.09494e+00
1.38444e+03	6.08736e+00
1.38514e+03	6.07979e+00
1.38584e+03	6.07224e+00
1.38654e+03	6.06470e+00
1.38724e+03	6.05718e+00
1.38794e+03	6.04967e+00
1.38864e+03	6.04217e+00
1.38934e+03	6.03469e+00
1.39005e+03	6.02722e+00
1.39075e+03	6.01977e+00
1.39145e+03	6.01232e+00
1.39215e+03	6.00490e+00
1.39285e+03	5.99748e+00
1.39355e+03	5.99008e+00
1.39425e+03	5.98270e+00
1.39495e+03	5.97533e+00
1.39565e+03	5.96797e+00
1.39635e+03	5.96062e+00
1.39705e+03	5.95329e+00
1.39775e+03	5.94597e+00
1.39845e+03	5.93867e+00
1.39915e+03	5.93138e+00
1.39985e+03	5.92410e+00
1.40055e+03	5.91684e+00
1.40125e+03	5.90958e+00
1.40195e+03	5.90235e+00
1.40265e+03	5.89512e+00
1.40335e+03	5.88791e+00
1.40405e+03	5.88071e+00
1.40475e+03	5.87353e+00
1.40545e+03	5.86636e+00
1.40615e+03	5.85920e+00
1.40685e+03	5.85205e+00
1.40755e+03	5.84492e+00
1.40825e+03	5.83780e+00
1.40895e+03	5.83070e+00
1.40965e+03	5.82360e+00
1.41036e+03	5.81652e+00
1.41106e+03	5.80946e+00
1.41176e+03	5.80240e+00
1.41246e+03	5.79536e+00
1.41316e+03	5.78833e+00
1.41386e+03	5.78131e+00
1.41456e+03	5.77431e+00
1.41526e+03	5.76732e+00
1.41596e+03	5.76034e+00
1.41666e+03	5.75338e+00
1.41736e+03	5.74642e+00
1.41806e+03	5.73948e+00
1.41876e+03	5.73256e+00
1.41946e+03	5.72564e+00
1.42016e+03	5.71874e+00
1.42086e+03	5.71185e+00
1.42156e+03	5.70497e+00
1.42226e+03	5.69811e+00
1.42296e+03	5.69125e+00
1.42366e+03	5.68441e+00
1.42436e+03	5.67759e+00
1.42506e+03	5.67077e+00
1.42576e+03	5.66397e+00
1.42646e+03	5.65718e+00
1.42716e+03	5.65040e+00
1.42786e+03	5.64363e+00
1.42856e+03	5.63688e+00
1.42926e+03	5.63013e+00
1.42996e+03	5.62340e+00
1.43067e+03	5.61668e+00
1.43137e+03	5.60998e+00
1.43207e+03	5.60328e+00
1.43277e+03	5.59660e+00
1.43347e+03	5.58993e+00
1.43417e+03	5.58327e+00
1.43487e+03	5.57663e+00
1.43557e+03	5.56999e+00
1.43627e+03	5.56337e+00
1.43697e+03	5.55676e+00
1.43767e+03	5.55016e+00
1.43837e+03	5.54357e+00
1.43907e+03	5.53699e+00
1.43977e+03	5.53043e+00
1.44047e+03	5.52388e+00
1.44117e+03	5.51734e+00
1.44187e+03	5.51081e+00
1.44257e+03	5.50429e+00
1.44327e+03	5.49778e+00
1.44397e+03	5.49129e+00
1.44467e+03	5.48481e+00
1.44537e+03	5.47833e+00
1.44607e+03	5.47187e+00
1.44677e+03	5.46543e+00
1.44747e+03	5.45899e+00
1.44817e+03	5.45256e+00
1.44887e+03	5.44615e+00
1.44957e+03	5.43974e+00
1.45028e+03	5.43335e+00
1.45098e+03	5.42697e+00
1.45168e+03	5.42060e+00
1.45238e+03	5.41424e+00
1.45308e+03	5.40790e+00
1.45378e+03	5.40156e+00
1.45448e+03	5.39523e+00
1.45518e+03	5.38892e+00
1.45588e+03	5.38262e+00
1.45658e+03	5.37633e+00
1.45728e+03	5.37005e+00
1.45798e+03	5.36378e+00
1.45868e+03	5.35752e+00
1.45938e+03	5.35127e+00
1.46008e+03	5.34503e+00
1.46078e+03	5.33881e+00
1.46148e+03	5.33259e+00
1.46218e+03	5.32639e+00
1.46288e+03	5.32020e+00
1.46358e+03	5.31401e+00
1.46428e+03	5.30784e+00
1.46498e+03	5.30168e+00
1.46568e+03	5.29553e+00
1.46638e+03	5.28939e+00
1.46708e+03	5.28326e+00
1.46778e+03	5.27714e+00
1.46848e+03	5.27103e+00
1.46918e+03	5.26494e+00
1.46988e+03	5.25885e+00
1.47059e+03	5.25278e+00
1.47129e+03	5.24671e+00
1.47199e+03	5.24065e+00
1.47269e+03	5.23461e+00
1.47339e+03	5.22858e+00
1.47409e+03	5.22255e+00
1.47479e+03	5.21654e+00
1.47549e+03	5.21054e+00
1.47619e+03	5.20454e+00
1.47689e+03	5.19856e+00
1.47759e+03	5.19259e+00
1.47829e+03	5.18663e+00
1.47899e+03	5.18068e+00
1.47969e+03	5.17474e+00
1.48039e+03	5.16881e+00
1.48109e+03	5.16289e+00
1.48179e+03	5.15698e+00
1.48249e+03	5.15107e+00
1.48319e+03	5.14518e+00
1.48389e+03	5.13930e+00
1.48459e+03	5.13343e+00
1.48529e+03	5.12757e+00
1.48599e+03	5.12172e+00
1.48669e+03	5.11588e+00
1.48739e+03	5.11005e+00
1.48809e+03	5.10423e+00
1.48879e+03	5.09842e+00
1.48949e+03	5.09262e+00
1.49020e+03	5.08683e+00
1.49090e+03	5.08105e+00
1.49160e+03	5.07528e+00
1.49230e+03	5.06952e+00
1.49300e+03	5.06377e+00
1.49370e+03	5.05803e+00
1.49440e+03	5.05230e+00
1.49510e+03	5.04658e+00
1.49580e+03	5.04087e+00
1.49650e+03	5.03516e+00
1.49720e+03	5.02947e+00
1.49790e+03	5.02379e+00
1.49860e+03	5.01812e+00
1.49930e+03	5.01245e+00
1.50000e+03	5.00680e+00
