# File written by the predict_spectrum.py script.
# frequency (cm^-1)	Intensity
6.93897e+02	4.28218e+01
6.94597e+02	4.26839e+01
6.95298e+02	4.25466e+01
6.95998e+02	4.24100e+01
6.96698e+02	4.22740e+01
6.97399e+02	4.21387e+01
6.98099e+02	4.20040e+01
6.98799e+02	4.18700e+01
6.99500e+02	4.17366e+01
7.00200e+02	4.16039e+01
7.00900e+02	4.14718e+01
7.01601e+02	4.13403e+01
7.02301e+02	4.12095e+01
7.03002e+02	4.10792e+01
7.03702e+02	4.09496e+01
7.04402e+02	4.08206e+01
7.05103e+02	4.06922e+01
7.05803e+02	4.05644e+01
7.06503e+02	4.04372e+01
7.07204e+02	4.03106e+01
7.07904e+02	4.01846e+01
7.08604e+02	4.00592e+01
7.09305e+02	3.99344e+01
7.10005e+02	3.98102e+01
7.10705e+02	3.96865e+01
7.11406e+02	3.95634e+01
7.12106e+02	3.94409e+01
7.12806e+02	3.93190e+01
7.13507e+02	3.91976e+01
7.14207e+02	3.90768e+01
7.14907e+02	3.89565e+01
7.15608e+02	3.88368e+01
7.16308e+02	3.87176e+01
7.17009e+02	3.85990e+01
7.17709e+02	3.84810e+01
7.18409e+02	3.83635e+01
7.19110e+02	3.82465e+01
7.19810e+02	3.81300e+01
7.20510e+02	3.80141e+01
7.21211e+02	3.78987e+01
7.21911e+02	3.77838e+01
7.22611e+02	3.76695e+01
7.23312e+02	3.75557e+01
7.24012e+02	3.74424e+01
7.24712e+02	3.73296e+01
7.25413e+02	3.72173e+01
7.26113e+02	3.71055e+01
7.26813e+02	3.69942e+01
7.27514e+02	3.68834e+01
7.28214e+02	3.67732e+01
7.28914e+02	3.66634e+01
7.29615e+02	3.65541e+01
7.30315e+02	3.64453e+01
7.31016e+02	3.63369e+01
7.31716e+02	3.62291e+01
7.32416e+02	3.61217e+01
7.33117e+02	3.60148e+01
7.33817e+02	3.59084e+01
7.34517e+02	3.58025e+01
7.35218e+02	3.56970e+01
7.35918e+02	3.55920e+01
7.36618e+02	3.54875e+01
7.37319e+02	3.53834e+01
7.38019e+02	3.52798e+01
7.38719e+02	3.51766e+01
7.39420e+02	3.50739e+01
7.40120e+02	3.49716e+01
7.40820e+02	3.48698e+01
7.41521e+02	3.47684e+01
7.42221e+02	3.46675e+01
7.42921e+02	3.45670e+01
7.43622e+02	3.44669e+01
7.44322e+02	3.43673e+01
7.45023e+02	3.42681e+01
7.45723e+02	3.41693e+01
7.46423e+02	3.40710e+01
7.47124e+02	3.39730e+01
7.47824e+02	3.38755e+01
7.48524e+02	3.37785e+01
7.49225e+02	3.36818e+01
7.49925e+02	3.35856e+01
7.50625e+02	3.34897e+01
7.51326e+02	3.33943e+01
7.52026e+02	3.32993e+01
7.52726e+02	3.32047e+01
7.53427e+02	3.31105e+01
7.54127e+02	3.30167e+01
7.54827e+02	3.29233e+01
7.55528e+02	3.28302e+01
7.56228e+02	3.27376e+01
7.56928e+02	3.26454e+01
7.57629e+02	3.25536e+01
7.58329e+02	3.24621e+01
7.59030e+02	3.23710e+01
7.59730e+02	3.22804e+01
7.60430e+02	3.21900e+01
7.61131e+02	3.21001e+01
7.61831e+02	3.20106e+01
7.62531e+02	3.19214e+01
7.63232e+02	3.18326e+01
7.63932e+02	3.17442e+01
7.64632e+02	3.16561e+01
7.65333e+02	3.15684e+01
7.66033e+02	3.14811e+01
7.66733e+02	3.13941e+01
7.67434e+02	3.13075e+01
7.68134e+02	3.12212e+01
7.68834e+02	3.11353e+01
7.69535e+02	3.10498e+01
7.70235e+02	3.09646e+01
7.70935e+02	3.08798e+01
7.71636e+02	3.07953e+01
7.72336e+02	3.07111e+01
7.73037e+02	3.06273e+01
7.73737e+02	3.05439e+01
7.74437e+02	3.04607e+01
7.75138e+02	3.03780e+01
7.75838e+02	3.02955e+01
7.76538e+02	3.02134e+01
7.77239e+02	3.01316e+01
7.77939e+02	3.00502e+01
7.78639e+02	2.99691e+01
7.79340e+02	2.98883e+01
7.80040e+02	2.98078e+01
7.80740e+02	2.97277e+01
7.81441e+02	2.96479e+01
7.82141e+02	2.95684e+01
7.82841e+02	2.94892e+01
7.83542e+02	2.94104e+01
7.84242e+02	2.93318e+01
7.84942e+02	2.92536e+01
7.85643e+02	2.91757e+01
7.86343e+02	2.90981e+01
7.87044e+02	2.90208e+01
7.87744e+02	2.89438e+01
7.88444e+02	2.88672e+01
7.89145e+02	2.87908e+01
7.89845e+02	2.87147e+01
7.90545e+02	2.86389e+01
7.91246e+02	2.85635e+01
7.91946e+02	2.84883e+01
7.92646e+02	2.84134e+01
7.93347e+02	2.83389e+01
7.94047e+02	2.82646e+01
7.94747e+02	2.81906e+01
7.95448e+02	2.81169e+01
7.96148e+02	2.80435e+01
7.96848e+02	2.79703e+01
7.97549e+02	2.78975e+01
7.98249e+02	2.78249e+01
7.98949e+02	2.77526e+01
7.99650e+02	2.76807e+01
8.00350e+02	2.76089e+01
8.01051e+02	2.75375e+01
8.01751e+02	2.74663e+01
8.02451e+02	2.73955e+01
8.03152e+02	2.73249e+01
8.03852e+02	2.72545e+01
8.04552e+02	2.71845e+01
8.05253e+02	2.71147e+01
8.05953e+02	2.70451e+01
8.06653e+02	2.69759e+01
8.07354e+02	2.69069e+01
8.08054e+02	2.68381e+01
8.08754e+02	2.67697e+01
8.09455e+02	2.67015e+01
8.10155e+02	2.66335e+01
8.10855e+02	2.65658e+01
8.11556e+02	2.64984e+01
8.12256e+02	2.64312e+01
8.12956e+02	2.63643e+01
8.13657e+02	2.62977e+01
8.14357e+02	2.62313e+01
8.15058e+02	2.61651e+01
8.15758e+02	2.60992e+01
8.16458e+02	2.60335e+01
8.17159e+02	2.59681e+01
8.17859e+02	2.59030e+01
8.18559e+02	2.58380e+01
8.19260e+02	2.57734e+01
8.19960e+02	2.57089e+01
8.20660e+02	2.56447e+01
8.21361e+02	2.55808e+01
8.22061e+02	2.55171e+01
8.22761e+02	2.54536e+01
8.23462e+02	2.53904e+01
8.24162e+02	2.53273e+01
8.24862e+02	2.52646e+01
8.25563e+02	2.52020e+01
8.26263e+02	2.51397e+01
8.26963e+02	2.50777e+01
8.27664e+02	2.50158e+01
8.28364e+02	2.49542e+01
8.29065e+02	2.48928e+01
8.29765e+02	2.48317e+01
8.30465e+02	2.47707e+01
8.31166e+02	2.47100e+01
8.31866e+02	2.46495e+01
8.32566e+02	2.45893e+01
8.33267e+02	2.45292e+01
8.33967e+02	2.44694e+01
8.34667e+02	2.44098e+01
8.35368e+02	2.43504e+01
8.36068e+02	2.42912e+01
8.36768e+02	2.42322e+01
8.37469e+02	2.41735e+01
8.38169e+02	2.41150e+01
8.38869e+02	2.40567e+01
8.39570e+02	2.39985e+01
8.40270e+02	2.39406e+01
8.40970e+02	2.38830e+01
8.41671e+02	2.38255e+01
8.42371e+02	2.37682e+01
8.43072e+02	2.37111e+01
8.43772e+02	2.36543e+01
8.44472e+02	2.35976e+01
8.45173e+02	2.35412e+01
8.45873e+02	2.34849e+01
8.46573e+02	2.34289e+01
8.47274e+02	2.33730e+01
8.47974e+02	2.33174e+01
8.48674e+02	2.32619e+01
8.49375e+02	2.32067e+01
8.50075e+02	2.31516e+01
8.50775e+02	2.30968e+01
8.51476e+02	2.30421e+01
8.52176e+02	2.29876e+01
8.52876e+02	2.29333e+01
8.53577e+02	2.28793e+01
8.54277e+02	2.28254e+01
8.54977e+02	2.27717e+01
8.55678e+02	2.27181e+01
8.56378e+02	2.26648e+01
8.57079e+02	2.26117e+01
8.57779e+02	2.25587e+01
8.58479e+02	2.25059e+01
8.59180e+02	2.24534e+01
8.59880e+02	2.24010e+01
8.60580e+02	2.23488e+01
8.61281e+02	2.22967e+01
8.61981e+02	2.22449e+01
8.62681e+02	2.21932e+01
8.63382e+02	2.21417e+01
8.64082e+02	2.20904e+01
8.64782e+02	2.20393e+01
8.65483e+02	2.19883e+01
8.66183e+02	2.19375e+01
8.66883e+02	2.18869e+01
8.67584e+02	2.18365e+01
8.68284e+02	2.17862e+01
8.68984e+02	2.17362e+01
8.69685e+02	2.16862e+01
8.70385e+02	2.16365e+01
8.71086e+02	2.15869e+01
8.71786e+02	2.15375e+01
8.72486e+02	2.14883e+01
8.73187e+02	2.14393e+01
8.73887e+02	2.13904e+01
8.74587e+02	2.13417e+01
8.75288e+02	2.12931e+01
8.75988e+02	2.12447e+01
8.76688e+02	2.11965e+01
8.77389e+02	2.11484e+01
8.78089e+02	2.11005e+01
8.78789e+02	2.10528e+01
8.79490e+02	2.10052e+01
8.80190e+02	2.09578e+01
8.80890e+02	2.09105e+01
8.81591e+02	2.08634e+01
8.82291e+02	2.08165e+01
8.82991e+02	2.07697e+01
8.83692e+02	2.07231e+01
8.84392e+02	2.06767e+01
8.85093e+02	2.06303e+01
8.85793e+02	2.05842e+01
8.86493e+02	2.05382e+01
8.87194e+02	2.04924e+01
8.87894e+02	2.04467e+01
8.88594e+02	2.04011e+01
8.89295e+02	2.03557e+01
8.89995e+02	2.03105e+01
8.90695e+02	2.02654e+01
8.91396e+02	2.02205e+01
8.92096e+02	2.01757e+01
8.92796e+02	2.01311e+01
8.93497e+02	2.00866e+01
8.94197e+02	2.00423e+01
8.94897e+02	1.99981e+01
8.95598e+02	1.99540e+01
8.96298e+02	1.99101e+01
8.96998e+02	1.98664e+01
8.97699e+02	1.98228e+01
8.98399e+02	1.97793e+01
8.99100e+02	1.97360e+01
8.99800e+02	1.96928e+01
9.00500e+02	1.96497e+01
9.01201e+02	1.96068e+01
9.01901e+02	1.95641e+01
9.02601e+02	1.95215e+01
9.03302e+02	1.94790e+01
9.04002e+02	1.94366e+01
9.04702e+02	1.93944e+01
9.05403e+02	1.93524e+01
9.06103e+02	1.93104e+01
9.06803e+02	1.92686e+01
9.07504e+02	1.92270e+01
9.08204e+02	1.91854e+01
9.08904e+02	1.91441e+01
9.09605e+02	1.91028e+01
9.10305e+02	1.90617e+01
9.11006e+02	1.90207e+01
9.11706e+02	1.89798e+01
9.12406e+02	1.89391e+01
9.13107e+02	1.88985e+01
9.13807e+02	1.88580e+01
9.14507e+02	1.88177e+01
9.15208e+02	1.87775e+01
9.15908e+02	1.87374e+01
9.16608e+02	1.86975e+01
9.17309e+02	1.86577e+01
9.18009e+02	1.86180e+01
9.18709e+02	1.85784e+01
9.19410e+02	1.85390e+01
9.20110e+02	1.84996e+01
9.20810e+02	1.84604e+01
9.21511e+02	1.84214e+01
9.22211e+02	1.83824e+01
9.22911e+02	1.83436e+01
9.23612e+02	1.83049e+01
9.24312e+02	1.82663e+01
9.25013e+02	1.82279e+01
9.25713e+02	1.81896e+01
9.26413e+02	1.81514e+01
9.27114e+02	1.81133e+01
9.27814e+02	1.80753e+01
9.28514e+02	1.80374e+01
9.29215e+02	1.79997e+01
9.29915e+02	1.79621e+01
9.30615e+02	1.79246e+01
9.31316e+02	1.78872e+01
9.32016e+02	1.78500e+01
9.32716e+02	1.78128e+01
9.33417e+02	1.77758e+01
9.34117e+02	1.77389e+01
9.34817e+02	1.77021e+01
9.35518e+02	1.76654e+01
9.36218e+02	1.76288e+01
9.36918e+02	1.75924e+01
9.37619e+02	1.75560e+01
9.38319e+02	1.75198e+01
9.39020e+02	1.74837e+01
9.39720e+02	1.74476e+01
9.40420e+02	1.74118e+01
9.41121e+02	1.73760e+01
9.41821e+02	1.73403e+01
9.42521e+02	1.73047e+01
9.43222e+02	1.72693e+01
9.43922e+02	1.72339e+01
9.44622e+02	1.71987e+01
9.45323e+02	1.71635e+01
9.46023e+02	1.71285e+01
9.46723e+02	1.70936e+01
9.47424e+02	1.70588e+01
9.48124e+02	1.70241e+01
9.48824e+02	1.69895e+01
9.49525e+02	1.69550e+01
9.50225e+02	1.69206e+01
9.50925e+02	1.68863e+01
9.51626e+02	1.68521e+01
9.52326e+02	1.68181e+01
9.53027e+02	1.67841e+01
9.53727e+02	1.67502e+01
9.54427e+02	1.67165e+01
9.55128e+02	1.66828e+01
9.55828e+02	1.66492e+01
9.56528e+02	1.66158e+01
9.57229e+02	1.65824e+01
9.57929e+02	1.65491e+01
9.58629e+02	1.65160e+01
9.59330e+02	1.64829e+01
9.60030e+02	1.64500e+01
9.60730e+02	1.64171e+01
9.61431e+02	1.63843e+01
9.62131e+02	1.63517e+01
9.62831e+02	1.63191e+01
9.63532e+02	1.62866e+01
9.64232e+02	1.62542e+01
9.64932e+02	1.62220e+01
9.65633e+02	1.61898e+01
9.66333e+02	1.61577e+01
9.67034e+02	1.61257e+01
9.67734e+02	1.60938e+01
9.68434e+02	1.60620e+01
9.69135e+02	1.60303e+01
9.69835e+02	1.59987e+01
9.70535e+02	1.59672e+01
9.71236e+02	1.59357e+01
9.71936e+02	1.59044e+01
9.72636e+02	1.58731e+01
9.73337e+02	1.58420e+01
9.74037e+02	1.58109e+01
9.74737e+02	1.57800e+01
9.75438e+02	1.57491e+01
9.76138e+02	1.57183e+01
9.76838e+02	1.56876e+01
9.77539e+02	1.56570e+01
9.78239e+02	1.56265e+01
9.78939e+02	1.55961e+01
9.79640e+02	1.55657e+01
9.80340e+02	1.55355e+01
9.81041e+02	1.55053e+01
9.81741e+02	1.54752e+01
9.82441e+02	1.54452e+01
9.83142e+02	1.54153e+01
9.83842e+02	1.53855e+01
9.84542e+02	1.53558e+01
9.85243e+02	1.53262e+01
9.85943e+02	1.52966e+01
9.86643e+02	1.52671e+01
9.87344e+02	1.52377e+01
9.88044e+02	1.52084e+01
9.88744e+02	1.51792e+01
9.89445e+02	1.51501e+01
9.90145e+02	1.51210e+01
9.90845e+02	1.50921e+01
9.91546e+02	1.50632e+01
9.92246e+02	1.50344e+01
9.92946e+02	1.50057e+01
9.93647e+02	1.49771e+01
9.94347e+02	1.49485e+01
9.95048e+02	1.49200e+01
9.95748e+02	1.48916e+01
9.96448e+02	1.48633e+01
9.97149e+02	1.48351e+01
9.97849e+02	1.48070e+01
9.98549e+02	1.47789e+01
9.99250e+02	1.47509e+01
9.99950e+02	1.47230e+01
1.00065e+03	1.46952e+01
1.00135e+03	1.46674e+01
1.00205e+03	1.46398e+01
1.00275e+03	1.46122e+01
1.00345e+03	1.45846e+01
1.00415e+03	1.45572e+01
1.00485e+03	1.45298e+01
1.00555e+03	1.45026e+01
1.00625e+03	1.44754e+01
1.00695e+03	1.44482e+01
1.00765e+03	1.44212e+01
1.00835e+03	1.43942e+01
1.00905e+03	1.43673e+01
1.00975e+03	1.43405e+01
1.01046e+03	1.43137e+01
1.01116e+03	1.42870e+01
1.01186e+03	1.42604e+01
1.01256e+03	1.42339e+01
1.01326e+03	1.42075e+01
1.01396e+03	1.41811e+01
1.01466e+03	1.41548e+01
1.01536e+03	1.41285e+01
1.01606e+03	1.41024e+01
1.01676e+03	1.40763e+01
1.01746e+03	1.40503e+01
1.01816e+03	1.40243e+01
1.01886e+03	1.39985e+01
1.01956e+03	1.39727e+01
1.02026e+03	1.39469e+01
1.02096e+03	1.39213e+01
1.02166e+03	1.38957e+01
1.02236e+03	1.38702e+01
1.02306e+03	1.38447e+01
1.02376e+03	1.38193e+01
1.02446e+03	1.37940e+01
1.02516e+03	1.37688e+01
1.02586e+03	1.37436e+01
1.02656e+03	1.37185e+01
1.02726e+03	1.36935e+01
1.02796e+03	1.36685e+01
1.02866e+03	1.36436e+01
1.02936e+03	1.36188e+01
1.03007e+03	1.35941e+01
1.03077e+03	1.35694e+01
1.03147e+03	1.35447e+01
1.03217e+03	1.35202e+01
1.03287e+03	1.34957e+01
1.03357e+03	1.34713e+01
1.03427e+03	1.34469e+01
1.03497e+03	1.34226e+01
1.03567e+03	1.33984e+01
1.03637e+03	1.33742e+01
1.03707e+03	1.33501e+01
1.03777e+03	1.33261e+01
1.03847e+03	1.33021e+01
1.03917e+03	1.32782e+01
1.03987e+03	1.32544e+01
1.04057e+03	1.32306e+01
1.04127e+03	1.32069e+01
1.04197e+03	1.31833e+01
1.04267e+03	1.31597e+01
1.04337e+03	1.31362e+01
1.04407e+03	1.31127e+01
1.04477e+03	1.30893e+01
1.04547e+03	1.30660e+01
1.04617e+03	1.30427e+01
1.04687e+03	1.30195e+01
1.04757e+03	1.29964e+01
1.04827e+03	1.29733e+01
1.04897e+03	1.29503e+01
1.04967e+03	1.29273e+01
1.05038e+03	1.29044e+01
1.05108e+03	1.28816e+01
1.05178e+03	1.28588e+01
1.05248e+03	1.28361e+01
1.05318e+03	1.28135e+01
1.05388e+03	1.27909e+01
1.05458e+03	1.27683e+01
1.05528e+03	1.27458e+01
1.05598e+03	1.27234e+01
1.05668e+03	1.27011e+01
1.05738e+03	1.26788e+01
1.05808e+03	1.26565e+01
1.05878e+03	1.26343e+01
1.05948e+03	1.26122e+01
1.06018e+03	1.25902e+01
1.06088e+03	1.25681e+01
1.06158e+03	1.25462e+01
1.06228e+03	1.25243e+01
1.06298e+03	1.25025e+01
1.06368e+03	1.24807e+01
1.06438e+03	1.24590e+01
1.06508e+03	1.24373e+01
1.06578e+03	1.24157e+01
1.06648e+03	1.23941e+01
1.06718e+03	1.23726e+01
1.06788e+03	1.23512e+01
1.06858e+03	1.23298e+01
1.06928e+03	1.23085e+01
1.06998e+03	1.22872e+01
1.07069e+03	1.22660e+01
1.07139e+03	1.22448e+01
1.07209e+03	1.22237e+01
1.07279e+03	1.22027e+01
1.07349e+03	1.21817e+01
1.07419e+03	1.21607e+01
1.07489e+03	1.21398e+01
1.07559e+03	1.21190e+01
1.07629e+03	1.20982e+01
1.07699e+03	1.20775e+01
1.07769e+03	1.20568e+01
1.07839e+03	1.20362e+01
1.07909e+03	1.20156e+01
1.07979e+03	1.19951e+01
1.08049e+03	1.19746e+01
1.08119e+03	1.19542e+01
1.08189e+03	1.19338e+01
1.08259e+03	1.19135e+01
1.08329e+03	1.18933e+01
1.08399e+03	1.18731e+01
1.08469e+03	1.18529e+01
1.08539e+03	1.18328e+01
1.08609e+03	1.18128e+01
1.08679e+03	1.17928e+01
1.08749e+03	1.17728e+01
1.08819e+03	1.17529e+01
1.08889e+03	1.17331e+01
1.08959e+03	1.17133e+01
1.09030e+03	1.16935e+01
1.09100e+03	1.16738e+01
1.09170e+03	1.16542e+01
1.09240e+03	1.16346e+01
1.09310e+03	1.16150e+01
1.09380e+03	1.15955e+01
1.09450e+03	1.15760e+01
1.09520e+03	1.15566e+01
1.09590e+03	1.15373e+01
1.09660e+03	1.15180e+01
1.09730e+03	1.14987e+01
1.09800e+03	1.14795e+01
1.09870e+03	1.14604e+01
1.09940e+03	1.14412e+01
1.10010e+03	1.14222e+01
1.10080e+03	1.14032e+01
1.10150e+03	1.13842e+01
1.10220e+03	1.13653e+01
1.10290e+03	1.13464e+01
1.10360e+03	1.13276e+01
1.10430e+03	1.13088e+01
1.10500e+03	1.12900e+01
1.10570e+03	1.12713e+01
1.10640e+03	1.12527e+01
1.10710e+03	1.12341e+01
1.10780e+03	1.12156e+01
1.10850e+03	1.11970e+01
1.10920e+03	1.11786e+01
1.10990e+03	1.11602e+01
1.11061e+03	1.11418e+01
1.11131e+03	1.11235e+01
1.11201e+03	1.11052e+01
1.11271e+03	1.10870e+01
1.11341e+03	1.10688e+01
1.11411e+03	1.10506e+01
1.11481e+03	1.10325e+01
1.11551e+03	1.10145e+01
1.11621e+03	1.09965e+01
1.11691e+03	1.09785e+01
1.11761e+03	1.09606e+01
1.11831e+03	1.09427e+01
1.11901e+03	1.09249e+01
1.11971e+03	1.09071e+01
1.12041e+03	1.08893e+01
1.12111e+03	1.08716e+01
1.12181e+03	1.08540e+01
1.12251e+03	1.08364e+01
1.12321e+03	1.08188e+01
1.12391e+03	1.08013e+01
1.12461e+03	1.07838e+01
1.12531e+03	1.07663e+01
1.12601e+03	1.07489e+01
1.12671e+03	1.07316e+01
1.12741e+03	1.07142e+01
1.12811e+03	1.06970e+01
1.12881e+03	1.06797e+01
1.12951e+03	1.06625e+01
1.13022e+03	1.06454e+01
1.13092e+03	1.06283e+01
1.13162e+03	1.06112e+01
1.13232e+03	1.05942e+01
1.13302e+03	1.05772e+01
1.13372e+03	1.05602e+01
1.13442e+03	1.05433e+01
1.13512e+03	1.05264e+01
1.13582e+03	1.05096e+01
1.13652e+03	1.04928e+01
1.13722e+03	1.04761e+01
1.13792e+03	1.04594e+01
1.13862e+03	1.04427e+01
1.13932e+03	1.04261e+01
1.14002e+03	1.04095e+01
1.14072e+03	1.03930e+01
1.14142e+03	1.03764e+01
1.14212e+03	1.03600e+01
1.14282e+03	1.03436e+01
1.14352e+03	1.03272e+01
1.14422e+03	1.03108e+01
1.14492e+03	1.02945e+01
1.14562e+03	1.02782e+01
1.14632e+03	1.02620e+01
1.14702e+03	1.02458e+01
1.14772e+03	1.02296e+01
1.14842e+03	1.02135e+01
1.14912e+03	1.01974e+01
1.14982e+03	1.01814e+01
1.15053e+03	1.01654e+01
1.15123e+03	1.01494e+01
1.15193e+03	1.01335e+01
1.15263e+03	1.01176e+01
1.15333e+03	1.01017e+01
1.15403e+03	1.00859e+01
1.15473e+03	1.00701e+01
1.15543e+03	1.00544e+01
1.15613e+03	1.00387e+01
1.15683e+03	1.00230e+01
1.15753e+03	1.00074e+01
1.15823e+03	9.99178e+00
1.15893e+03	9.97622e+00
1.15963e+03	9.96069e+00
1.16033e+03	9.94520e+00
1.16103e+03	9.92975e+00
1.16173e+03	9.91433e+00
1.16243e+03	9.89895e+00
1.16313e+03	9.88361e+00
1.16383e+03	9.86830e+00
1.16453e+03	9.85302e+00
1.16523e+03	9.83779e+00
1.16593e+03	9.82258e+00
1.16663e+03	9.80742e+00
1.16733e+03	9.79228e+00
1.16803e+03	9.77719e+00
1.16873e+03	9.76212e+00
1.16943e+03	9.74709e+00
1.17014e+03	9.73210e+00
1.17084e+03	9.71714e+00
1.17154e+03	9.70222e+00
1.17224e+03	9.68733e+00
1.17294e+03	9.67247e+00
1.17364e+03	9.65765e+00
1.17434e+03	9.64286e+00
1.17504e+03	9.62811e+00
1.17574e+03	9.61339e+00
1.17644e+03	9.59870e+00
1.17714e+03	9.58405e+00
1.17784e+03	9.56943e+00
1.17854e+03	9.55485e+00
1.17924e+03	9.54030e+00
1.17994e+03	9.52578e+00
1.18064e+03	9.51129e+00
1.18134e+03	9.49684e+00
1.18204e+03	9.48242e+00
1.18274e+03	9.46803e+00
1.18344e+03	9.45368e+00
1.18414e+03	9.43936e+00
1.18484e+03	9.42507e+00
1.18554e+03	9.41081e+00
1.18624e+03	9.39659e+00
1.18694e+03	9.38239e+00
1.18764e+03	9.36823e+00
1.18834e+03	9.35411e+00
1.18904e+03	9.34001e+00
1.18974e+03	9.32595e+00
1.19045e+03	9.31191e+00
1.19115e+03	9.29791e+00
1.19185e+03	9.28394e+00
1.19255e+03	9.27001e+00
1.19325e+03	9.25610e+00
1.19395e+03	9.24222e+00
1.19465e+03	9.22838e+00
1.19535e+03	9.21457e+00
1.19605e+03	9.20079e+00
1.19675e+03	9.18703e+00
1.19745e+03	9.17331e+00
1.19815e+03	9.15962e+00
1.19885e+03	9.14597e+00
1.19955e+03	9.13234e+00
1.20025e+03	9.11874e+00
1.20095e+03	9.10517e+00
1.20165e+03	9.09164e+00
1.20235e+03	9.07813e+00
1.20305e+03	9.06465e+00
1.20375e+03	9.05120e+00
1.20445e+03	9.03779e+00
1.20515e+03	9.02440e+00
1.20585e+03	9.01104e+00
1.20655e+03	8.99771e+00
1.20725e+03	8.98442e+00
1.20795e+03	8.97115e+00
1.20865e+03	8.95791e+00
1.20935e+03	8.94470e+00
1.21006e+03	8.93152e+00
1.21076e+03	8.91836e+00
1.21146e+03	8.90524e+00
1.21216e+03	8.89215e+00
1.21286e+03	8.87908e+00
1.21356e+03	8.86605e+00
1.21426e+03	8.85304e+00
1.21496e+03	8.84006e+00
1.21566e+03	8.82711e+00
1.21636e+03	8.81419e+00
1.21706e+03	8.80129e+00
1.21776e+03	8.78843e+00
1.21846e+03	8.77559e+00
1.21916e+03	8.76278e+00
1.21986e+03	8.75000e+00
1.22056e+03	8.73725e+00
1.22126e+03	8.72452e+00
1.22196e+03	8.71182e+00
1.22266e+03	8.69915e+00
1.22336e+03	8.68651e+00
1.22406e+03	8.67390e+00
1.22476e+03	8.66131e+00
1.22546e+03	8.64875e+00
1.22616e+03	8.63622e+00
1.22686e+03	8.62371e+00
1.22756e+03	8.61123e+00
1.22826e+03	8.59878e+00
1.22896e+03	8.58636e+00
1.22966e+03	8.57396e+00
1.23037e+03	8.56159e+00
1.23107e+03	8.54925e+00
1.23177e+03	8.53693e+00
1.23247e+03	8.52464e+00
1.23317e+03	8.51238e+00
1.23387e+03	8.50014e+00
1.23457e+03	8.48793e+00
1.23527e+03	8.47574e+00
1.23597e+03	8.46359e+00
1.23667e+03	8.45145e+00
1.23737e+03	8.43935e+00
1.23807e+03	8.42727e+00
1.23877e+03	8.41521e+00
1.23947e+03	8.40318e+00
1.24017e+03	8.39118e+00
1.24087e+03	8.37920e+00
1.24157e+03	8.36725e+00
1.24227e+03	8.35533e+00
1.24297e+03	8.34343e+00
1.24367e+03	8.33155e+00
1.24437e+03	8.31970e+00
1.24507e+03	8.30788e+00
1.24577e+03	8.29608e+00
1.24647e+03	8.28430e+00
1.24717e+03	8.27256e+00
1.24787e+03	8.26083e+00
1.24857e+03	8.24913e+00
1.24927e+03	8.23746e+00
1.24997e+03	8.22581e+00
1.25068e+03	8.21418e+00
1.25138e+03	8.20258e+00
1.25208e+03	8.19101e+00
1.25278e+03	8.17946e+00
1.25348e+03	8.16793e+00
1.25418e+03	8.15643e+00
1.25488e+03	8.14495e+00
1.25558e+03	8.13350e+00
1.25628e+03	8.12207e+00
1.25698e+03	8.11066e+00
1.25768e+03	8.09928e+00
1.25838e+03	8.08792e+00
1.25908e+03	8.07659e+00
1.25978e+03	8.06528e+00
1.26048e+03	8.05399e+00
1.26118e+03	8.04273e+00
1.26188e+03	8.03149e+00
1.26258e+03	8.02027e+00
1.26328e+03	8.00908e+00
1.26398e+03	7.99791e+00
1.26468e+03	7.98677e+00
1.26538e+03	7.97565e+00
1.26608e+03	7.96455e+00
1.26678e+03	7.95347e+00
1.26748e+03	7.94242e+00
1.26818e+03	7.93139e+00
1.26888e+03	7.92038e+00
1.26958e+03	7.90940e+00
1.27029e+03	7.89844e+00
1.27099e+03	7.88750e+00
1.27169e+03	7.87659e+00
1.27239e+03	7.86569e+00
1.27309e+03	7.85482e+00
1.27379e+03	7.84398e+00
1.27449e+03	7.83315e+00
1.27519e+03	7.82235e+00
1.27589e+03	7.81157e+00
1.27659e+03	7.80081e+00
1.27729e+03	7.79007e+00
1.27799e+03	7.77936e+00
1.27869e+03	7.76867e+00
1.27939e+03	7.75800e+00
1.28009e+03	7.74735e+00
1.28079e+03	7.73673e+00
1.28149e+03	7.72612e+00
1.28219e+03	7.71554e+00
1.28289e+03	7.70498e+00
1.28359e+03	7.69444e+00
1.28429e+03	7.68392e+00
1.28499e+03	7.67343e+00
1.28569e+03	7.66295e+00
1.28639e+03	7.65250e+00
1.28709e+03	7.64207e+00
1.28779e+03	7.63166e+00
1.28849e+03	7.62127e+00
1.28919e+03	7.61090e+00
1.28989e+03	7.60056e+00
1.29060e+03	7.59023e+00
1.29130e+03	7.57993e+00
1.29200e+03	7.56965e+00
1.29270e+03	7.55938e+00
1.29340e+03	7.54914e+00
1.29410e+03	7.53892e+00
1.29480e+03	7.52872e+00
1.29550e+03	7.51854e+00
1.29620e+03	7.50838e+00
1.29690e+03	7.49825e+00
1.29760e+03	7.48813e+00
1.29830e+03	7.47803e+00
1.29900e+03	7.46795e+00
1.29970e+03	7.45790e+00
1.30040e+03	7.44786e+00
1.30110e+03	7.43785e+00
1.30180e+03	7.42785e+00
1.30250e+03	7.41788e+00
1.30320e+03	7.40792e+00
1.30390e+03	7.39798e+00
